ID,name,actual_price,category,Date,Sales,Category_Section,Units_Sold,Total_Price
7107,Cushion,999.0,Home Goods,2021-06-21,606.6179969,Housewares,9,8991
7108,Desk Lamp,999.0,Home Goods,2021-06-22,252.7570542,Housewares,8,7992
7109,Novel,999.0,Books,2021-06-23,826.5724233,Reading Corner,8,7992
7110,Smartphone,999.0,Electronics,2021-06-24,110.4017514,Tech Zone,17,16983
7111,Smartphone,999.0,Electronics,2021-06-25,721.8918845,Tech Zone,12,11988
7112,Smartphone,999.0,Electronics,2021-06-26,1583.170642,Tech Zone,14,13986
7113,Cookbook,999.0,Books,2021-06-27,485.9615709,Reading Corner,8,7992
7114,Sweater,999.0,Clothing,2021-06-28,598.9069815,Apparel Section,17,16983
7115,Science Textbook,1299.0,Books,2021-06-29,538.7453315,Reading Corner,9,11691
7116,Cushion,1299.0,Home Goods,2021-06-30,1015.924378,Housewares,6,7794
7117,Mirror,1299.0,Home Goods,2021-07-01,409.2908175,Housewares,10,12990
7118,Jeans,1299.0,Clothing,2021-07-02,1306.122633,Apparel Section,2,2598
7119,Jeans,999.0,Clothing,2021-07-03,1105.705039,Apparel Section,19,18981
7120,Science Textbook,1299.0,Books,2021-07-04,883.1991066,Reading Corner,17,22083
7121,Camera,1299.0,Electronics,2021-07-05,524.741262,Tech Zone,18,23382
7122,Computer,1299.0,Electronics,2021-07-06,1345.84761,Tech Zone,19,24681
7123,Camera,1299.0,Electronics,2021-07-07,1422.483395,Tech Zone,19,24681
7124,Cushion,999.0,Home Goods,2021-07-08,1424.48881,Housewares,8,7992
7125,Smartphone,1299.0,Electronics,2021-07-09,1354.436032,Tech Zone,19,24681
7126,Jeans,1299.0,Clothing,2021-07-10,293.4592831,Apparel Section,3,3897
7127,Camera,1299.0,Electronics,2021-07-11,1527.047567,Tech Zone,6,7794
7128,Desk Lamp,999.0,Home Goods,2021-07-12,379.8229089,Housewares,1,999
7129,Blanket,1299.0,Home Goods,2021-07-13,1092.604298,Housewares,12,15588
7130,Headphones,999.0,Electronics,2021-07-14,150.6612547,Tech Zone,9,8991
7131,Science Textbook,1299.0,Books,2021-07-15,265.4186644,Reading Corner,10,12990
7132,Science Textbook,999.0,Books,2021-07-16,330.4959969,Reading Corner,9,8991
7133,Science Textbook,1299.0,Books,2021-07-17,942.4777172,Reading Corner,7,9093
7134,Sweater,1299.0,Clothing,2021-07-18,466.7618055,Apparel Section,17,22083
7135,Sweater,1299.0,Clothing,2021-07-19,1603.515844,Apparel Section,14,18186
7136,Camera,1299.0,Electronics,2021-07-20,473.249696,Tech Zone,18,23382
7137,Cushion,1299.0,Home Goods,2021-07-21,956.9642923,Housewares,13,16887
7138,Novel,1299.0,Books,2021-07-22,1235.572294,Reading Corner,16,20784
7139,Dress,1299.0,Clothing,2021-07-23,1626.006004,Apparel Section,4,5196
7140,Camera,1299.0,Electronics,2021-07-24,1549.840203,Tech Zone,10,12990
7141,Mirror,999.0,Home Goods,2021-07-25,1236.314669,Housewares,17,16983
7142,Desk Lamp,999.0,Home Goods,2021-07-26,1297.534838,Housewares,4,3996
7143,Cookbook,1299.0,Books,2021-07-27,907.6437967,Reading Corner,17,22083
7144,Dress,1299.0,Clothing,2021-07-28,685.1716994,Apparel Section,8,10392
7145,History Book,1299.0,Books,2021-07-29,1192.265376,Reading Corner,15,19485
7146,Desk Lamp,999.0,Home Goods,2021-07-30,1518.025964,Housewares,13,12987
7147,Headphones,1299.0,Electronics,2021-07-31,108.8492561,Tech Zone,9,11691
7148,Desk Lamp,1299.0,Home Goods,2021-08-01,1208.751232,Housewares,9,11691
7149,Jeans,1299.0,Clothing,2021-08-02,817.8728065,Apparel Section,6,7794
7150,Smartphone,999.0,Electronics,2021-08-03,234.219553,Tech Zone,14,13986
7151,Headphones,999.0,Electronics,2021-08-04,1645.580023,Tech Zone,16,15984
7152,Cushion,1299.0,Home Goods,2021-08-05,1136.206985,Housewares,13,16887
7153,Camera,1299.0,Electronics,2021-08-06,426.8821554,Tech Zone,7,9093
7154,Jeans,999.0,Clothing,2021-08-07,346.1416989,Apparel Section,7,6993
7155,Blanket,1998.0,Home Goods,2021-08-08,1314.028268,Housewares,17,33966
7156,Dress,999.0,Clothing,2021-08-09,154.1087823,Apparel Section,11,10989
7157,Computer,1299.0,Electronics,2021-08-10,178.4536111,Tech Zone,15,19485
7158,Science Textbook,999.0,Books,2021-08-11,1784.96235,Reading Corner,3,2997
7159,Science Textbook,1299.0,Books,2021-08-12,973.9768281,Reading Corner,18,23382
7160,Camera,999.0,Electronics,2021-08-13,170.190926,Tech Zone,7,6993
7161,Headphones,999.0,Electronics,2021-08-14,1127.006793,Tech Zone,3,2997
7162,Cushion,1299.0,Home Goods,2021-08-15,902.0214114,Housewares,5,6495
7163,Mirror,999.0,Home Goods,2021-08-16,347.4404941,Housewares,9,8991
7164,Computer,999.0,Electronics,2021-08-17,123.4424401,Tech Zone,4,3996
7165,Science Textbook,999.0,Books,2021-08-18,291.3770663,Reading Corner,3,2997
7166,Cookbook,1299.0,Books,2021-08-19,1308.958136,Reading Corner,6,7794
7167,Mirror,1299.0,Home Goods,2021-08-20,798.9681406,Housewares,9,11691
7168,Headphones,999.0,Electronics,2021-08-21,208.5518353,Tech Zone,9,8991
7169,Smartphone,1299.0,Electronics,2021-08-22,1639.900877,Tech Zone,1,1299
7170,Cookbook,1299.0,Books,2021-08-23,244.8726348,Reading Corner,18,23382
7171,Headphones,1299.0,Electronics,2021-08-24,969.7069422,Tech Zone,16,20784
7172,Computer,999.0,Electronics,2021-08-25,1242.294059,Tech Zone,19,18981
7173,Sweater,1299.0,Clothing,2021-08-26,658.3990748,Apparel Section,19,24681
7174,Cookbook,1299.0,Books,2021-08-27,627.8148556,Reading Corner,5,6495
7175,Blanket,1299.0,Home Goods,2021-08-28,201.1604675,Housewares,3,3897
7176,Camera,1299.0,Electronics,2021-08-29,445.2471864,Tech Zone,11,14289
7177,Camera,999.0,Electronics,2021-08-30,408.6447006,Tech Zone,19,18981
7178,Desk Lamp,999.0,Home Goods,2021-08-31,866.0322946,Housewares,19,18981
7179,Blanket,1299.0,Home Goods,2021-09-01,1843.935061,Housewares,5,6495
7180,Novel,1699.0,Books,2021-09-02,1387.929603,Reading Corner,19,32281
7181,Sweater,999.0,Clothing,2021-09-03,736.8523899,Apparel Section,6,5994
7182,History Book,1299.0,Books,2021-09-04,1447.706747,Reading Corner,16,20784
7183,T-shirt,1299.0,Clothing,2021-09-05,773.1791625,Apparel Section,10,12990
7184,History Book,1299.0,Books,2021-09-06,1232.061203,Reading Corner,9,11691
7185,Blanket,1299.0,Home Goods,2021-09-07,338.6209939,Housewares,2,2598
7186,T-shirt,1299.0,Clothing,2021-09-08,991.0859145,Apparel Section,17,22083
7187,Novel,999.0,Books,2021-09-09,908.9544845,Reading Corner,2,1998
7188,Novel,1299.0,Books,2021-09-10,1533.50216,Reading Corner,1,1299
7189,Camera,1299.0,Electronics,2021-09-11,615.8134287,Tech Zone,19,24681
7190,Cushion,1299.0,Home Goods,2021-09-12,167.2087607,Housewares,10,12990
7191,Jeans,1299.0,Clothing,2021-09-13,637.4796376,Apparel Section,7,9093
7192,Headphones,2598.0,Electronics,2021-09-14,1258.214333,Tech Zone,19,49362
7193,Headphones,1299.0,Electronics,2021-09-15,940.4232702,Tech Zone,3,3897
7194,Dress,1299.0,Clothing,2021-09-16,692.0866319,Apparel Section,6,7794
7195,Cushion,1299.0,Home Goods,2021-09-17,667.1076115,Housewares,19,24681
7196,Desk Lamp,1299.0,Home Goods,2021-09-18,1451.902262,Housewares,15,19485
7197,Smartphone,2598.0,Electronics,2021-09-19,320.0497368,Tech Zone,13,33774
7198,Science Textbook,2598.0,Books,2021-09-20,540.9103115,Reading Corner,3,7794
7199,Desk Lamp,2598.0,Home Goods,2021-09-21,1507.618943,Housewares,18,46764
7200,History Book,2598.0,Books,2021-09-22,1242.095273,Reading Corner,14,36372
7201,History Book,2598.0,Books,2021-09-23,1387.897428,Reading Corner,19,49362
7202,Smartphone,2598.0,Electronics,2021-09-24,647.8786933,Tech Zone,10,25980
7203,Desk Lamp,2598.0,Home Goods,2021-09-25,568.1962477,Housewares,6,15588
7204,Mirror,2598.0,Home Goods,2021-09-26,1788.646547,Housewares,17,44166
7205,History Book,2598.0,Books,2021-09-27,424.4906355,Reading Corner,8,20784
7206,Sweater,2598.0,Clothing,2021-09-28,1293.824607,Apparel Section,1,2598
7207,Sweater,2598.0,Clothing,2021-09-29,1306.285102,Apparel Section,19,49362
7208,Dress,2598.0,Clothing,2021-09-30,294.0853145,Apparel Section,4,10392
7209,Blanket,2598.0,Home Goods,2021-10-01,847.1660419,Housewares,14,36372
7210,Camera,1299.0,Electronics,2021-10-02,1468.310306,Tech Zone,18,23382
7211,Science Textbook,1998.0,Books,2021-10-03,1666.139011,Reading Corner,3,5994
7212,Science Textbook,1299.0,Books,2021-10-04,410.9781423,Reading Corner,9,11691
7213,Desk Lamp,999.0,Home Goods,2021-10-05,1183.916303,Housewares,6,5994
7214,Blanket,999.0,Home Goods,2021-10-06,428.8760902,Housewares,1,999
7215,Desk Lamp,999.0,Home Goods,2021-10-07,1591.458667,Housewares,13,12987
7216,Blanket,999.0,Home Goods,2021-10-08,117.5285123,Housewares,19,18981
7217,Cushion,999.0,Home Goods,2021-10-09,387.9482401,Housewares,12,11988
7218,Dress,1299.0,Clothing,2021-10-10,1448.582693,Apparel Section,15,19485
7219,Blanket,999.0,Home Goods,2021-10-11,1224.586498,Housewares,12,11988
7220,Cushion,999.0,Home Goods,2021-10-12,980.0173375,Housewares,12,11988
7221,T-shirt,999.0,Clothing,2021-10-13,937.0995429,Apparel Section,8,7992
7222,T-shirt,999.0,Clothing,2021-10-14,1172.412028,Apparel Section,19,18981
7223,Cookbook,2598.0,Books,2021-10-15,861.610159,Reading Corner,1,2598
7224,Cookbook,1299.0,Books,2021-10-16,651.170952,Reading Corner,13,16887
7225,Computer,1299.0,Electronics,2021-10-17,185.5457834,Tech Zone,3,3897
7226,History Book,1299.0,Books,2021-10-18,890.2474542,Reading Corner,5,6495
7227,Smartphone,999.0,Electronics,2021-10-19,107.2826285,Tech Zone,15,14985
7228,Cookbook,1299.0,Books,2021-10-20,1390.518217,Reading Corner,3,3897
7229,Jeans,1299.0,Clothing,2021-10-21,1289.239161,Apparel Section,3,3897
7230,Camera,2599.0,Electronics,2021-10-22,1001.353481,Tech Zone,15,38985
7231,Desk Lamp,999.0,Home Goods,2021-10-23,964.1388023,Housewares,19,18981
7232,Cookbook,1299.0,Books,2021-10-24,615.6377788,Reading Corner,9,11691
7233,Cookbook,1699.0,Books,2021-10-25,297.8515141,Reading Corner,19,32281
7234,Science Textbook,2598.0,Books,2021-10-26,1892.158636,Reading Corner,13,33774
7235,T-shirt,2599.0,Clothing,2021-10-27,144.3255389,Apparel Section,12,31188
7236,Dress,2598.0,Clothing,2021-10-28,1569.743399,Apparel Section,9,23382
7237,Novel,2598.0,Books,2021-10-29,1478.675614,Reading Corner,4,10392
7238,Desk Lamp,1998.0,Home Goods,2021-10-30,706.9250936,Housewares,3,5994
7239,Computer,1299.0,Electronics,2021-10-31,374.8872385,Tech Zone,11,14289
7240,T-shirt,999.0,Clothing,2021-11-01,349.9544188,Apparel Section,6,5994
7241,Sweater,1299.0,Clothing,2021-11-02,257.3667616,Apparel Section,9,11691
7242,T-shirt,1299.0,Clothing,2021-11-03,492.7170516,Apparel Section,18,23382
7243,Dress,1299.0,Clothing,2021-11-04,1071.052863,Apparel Section,2,2598
7244,Dress,2599.0,Clothing,2021-11-05,415.3597997,Apparel Section,2,5198
7245,Computer,2598.0,Electronics,2021-11-06,563.9445281,Tech Zone,18,46764
7246,Desk Lamp,1299.0,Home Goods,2021-11-07,390.6781449,Housewares,1,1299
7247,Cushion,2599.0,Home Goods,2021-11-08,976.6900378,Housewares,2,5198
7248,Smartphone,999.0,Electronics,2021-11-09,481.4856282,Tech Zone,18,17982
7249,Sweater,1299.0,Clothing,2021-11-10,1486.417807,Apparel Section,19,24681
7250,Smartphone,2599.0,Electronics,2021-11-11,1249.106157,Tech Zone,1,2599
7251,Jeans,1299.0,Clothing,2021-11-12,329.6513527,Apparel Section,6,7794
7252,Novel,1299.0,Books,2021-11-13,985.0168474,Reading Corner,9,11691
7253,Dress,2599.0,Clothing,2021-11-14,988.1646492,Apparel Section,10,25990
7254,Science Textbook,2599.0,Books,2021-11-15,393.8650047,Reading Corner,13,33787
7255,Cookbook,2599.0,Books,2021-11-16,132.0888923,Reading Corner,12,31188
7256,Dress,1299.0,Clothing,2021-11-17,1441.513995,Apparel Section,2,2598
7257,Smartphone,2599.0,Electronics,2021-11-18,1478.295254,Tech Zone,2,5198
7258,Science Textbook,999.0,Books,2021-11-19,212.9773535,Reading Corner,4,3996
7259,History Book,1299.0,Books,2021-11-20,402.5637744,Reading Corner,9,11691
7260,Smartphone,2599.0,Electronics,2021-11-21,1490.362766,Tech Zone,1,2599
7261,Cookbook,2599.0,Books,2021-11-22,1235.981894,Reading Corner,12,31188
7262,Smartphone,1299.0,Electronics,2021-11-23,1526.110076,Tech Zone,11,14289
7263,Cookbook,1299.0,Books,2021-11-24,277.8152683,Reading Corner,17,22083
7264,Sweater,999.0,Clothing,2021-11-25,661.2976698,Apparel Section,5,4995
7265,Blanket,2599.0,Home Goods,2021-11-26,117.3980036,Housewares,15,38985
7266,Sweater,1299.0,Clothing,2021-11-27,1416.967571,Apparel Section,5,6495
7267,Jeans,2599.0,Clothing,2021-11-28,1689.261242,Apparel Section,10,25990
7268,Cushion,1299.0,Home Goods,2021-11-29,1308.783962,Housewares,4,5196
7269,T-shirt,2599.0,Clothing,2021-11-30,1098.351628,Apparel Section,1,2599
7270,Novel,1299.0,Books,2021-12-01,1212.615947,Reading Corner,8,10392
7271,Science Textbook,999.0,Books,2021-12-02,1748.362917,Reading Corner,12,11988
7272,Headphones,999.0,Electronics,2021-12-03,328.3326729,Tech Zone,6,5994
7273,Desk Lamp,999.0,Home Goods,2021-12-04,567.4391532,Housewares,8,7992
7274,Cushion,999.0,Home Goods,2021-12-05,483.8908151,Housewares,19,18981
7275,T-shirt,2598.0,Clothing,2021-12-06,614.0732577,Apparel Section,8,20784
7276,History Book,999.0,Books,2021-12-07,808.6780784,Reading Corner,19,18981
7277,T-shirt,999.0,Clothing,2021-12-08,1629.590775,Apparel Section,13,12987
7278,Blanket,999.0,Home Goods,2021-12-09,283.0127407,Housewares,12,11988
7279,Desk Lamp,1299.0,Home Goods,2021-12-10,1401.989589,Housewares,2,2598
7280,Headphones,999.0,Electronics,2021-12-11,1771.943811,Tech Zone,9,8991
7281,Cookbook,999.0,Books,2021-12-12,432.8310467,Reading Corner,7,6993
7282,Desk Lamp,999.0,Home Goods,2021-12-13,1289.537964,Housewares,15,14985
7283,Mirror,999.0,Home Goods,2021-12-14,1147.834903,Housewares,2,1998
7284,T-shirt,1299.0,Clothing,2021-12-15,543.022005,Apparel Section,16,20784
7285,Dress,999.0,Clothing,2021-12-16,993.1255372,Apparel Section,10,9990
7286,Desk Lamp,1299.0,Home Goods,2021-12-17,262.5404974,Housewares,18,23382
7287,Smartphone,1299.0,Electronics,2021-12-18,1874.1031,Tech Zone,2,2598
7288,Desk Lamp,999.0,Home Goods,2021-12-19,1186.720603,Housewares,4,3996
7289,Blanket,1299.0,Home Goods,2021-12-20,1364.997938,Housewares,1,1299
7290,Desk Lamp,999.0,Home Goods,2021-12-21,686.4505439,Housewares,16,15984
7291,Camera,1299.0,Electronics,2021-12-22,1018.055208,Tech Zone,1,1299
7292,Novel,999.0,Books,2021-12-23,1529.706285,Reading Corner,10,9990
7293,T-shirt,999.0,Clothing,2021-12-24,1487.828334,Apparel Section,19,18981
7294,Cushion,999.0,Home Goods,2021-12-25,1184.028474,Housewares,1,999
7295,Smartphone,999.0,Electronics,2021-12-26,1643.79184,Tech Zone,8,7992
7296,Blanket,1299.0,Home Goods,2021-12-27,842.6130948,Housewares,7,9093
7297,History Book,1299.0,Books,2021-12-28,311.7688328,Reading Corner,9,11691
7298,Sweater,999.0,Clothing,2021-12-29,653.3583689,Apparel Section,10,9990
7299,History Book,1299.0,Books,2021-12-30,1012.179466,Reading Corner,4,5196
7300,Cookbook,999.0,Books,2021-12-31,643.663396,Reading Corner,14,13986
7301,Cookbook,1299.0,Books,2021-01-01,864.5705658,Reading Corner,5,6495
7302,Science Textbook,999.0,Books,2021-01-02,489.0904056,Reading Corner,4,3996
7303,T-shirt,2598.0,Clothing,2021-01-03,1291.347932,Apparel Section,1,2598
7304,Cookbook,3899.0,Books,2021-01-04,1482.03668,Reading Corner,5,19495
7305,Novel,2598.0,Books,2021-01-05,1269.319947,Reading Corner,13,33774
7306,Cookbook,999.0,Books,2021-01-06,1634.630708,Reading Corner,3,2997
7307,Cushion,1299.0,Home Goods,2021-01-07,1166.161457,Housewares,9,11691
7308,Sweater,1299.0,Clothing,2021-01-08,1634.546433,Apparel Section,19,24681
7309,Dress,1299.0,Clothing,2021-01-09,645.1121861,Apparel Section,14,18186
7310,T-shirt,3899.0,Clothing,2021-01-10,1336.900325,Apparel Section,8,31192
7311,Blanket,1299.0,Home Goods,2021-01-11,427.8499221,Housewares,11,14289
7312,Blanket,999.0,Home Goods,2021-01-12,1111.744767,Housewares,7,6993
7313,Novel,999.0,Books,2021-01-13,818.3098164,Reading Corner,16,15984
7314,Blanket,999.0,Home Goods,2021-01-14,1701.82299,Housewares,12,11988
7315,Headphones,1999.0,Electronics,2021-01-15,1495.903709,Tech Zone,15,29985
7316,Smartphone,9990.0,Electronics,2021-01-16,837.2791509,Tech Zone,8,79920
7317,Smartphone,8990.0,Electronics,2021-01-17,275.3212089,Tech Zone,11,98890
7318,Computer,2990.0,Electronics,2021-01-18,130.0511045,Tech Zone,14,41860
7319,Computer,6990.0,Electronics,2021-01-19,673.8117961,Tech Zone,10,69900
7320,Cookbook,6990.0,Books,2021-01-20,404.2729021,Reading Corner,11,76890
7321,Camera,5990.0,Electronics,2021-01-21,1111.293927,Tech Zone,6,35940
7322,Smartphone,4990.0,Electronics,2021-01-22,370.8205514,Tech Zone,12,59880
7323,T-shirt,4990.0,Clothing,2021-01-23,1171.98728,Apparel Section,18,89820
7324,Cookbook,,Books,2021-01-24,1425.795935,Reading Corner,8,8
7325,Cushion,5990.0,Home Goods,2021-01-25,578.6396777,Housewares,17,101830
7326,T-shirt,2490.0,Clothing,2021-01-26,1349.483366,Apparel Section,1,2490
7327,Sweater,6990.0,Clothing,2021-01-27,253.2704708,Apparel Section,9,62910
7328,Computer,2490.0,Electronics,2021-01-28,97.28155729,Tech Zone,6,14940
7329,Mirror,2990.0,Home Goods,2021-01-29,842.7842696,Housewares,3,8970
7330,Blanket,2490.0,Home Goods,2021-01-30,1037.058937,Housewares,5,12450
7331,Dress,10990.0,Clothing,2021-01-31,1678.289598,Apparel Section,14,153860
7332,Headphones,,Electronics,2021-02-01,1215.252712,Tech Zone,3,3
7333,Headphones,5990.0,Electronics,2021-02-02,1538.338536,Tech Zone,12,71880
7334,Mirror,6990.0,Home Goods,2021-02-03,542.849989,Housewares,8,55920
7335,Camera,5990.0,Electronics,2021-02-04,155.8941847,Tech Zone,8,47920
7336,Desk Lamp,6990.0,Home Goods,2021-02-05,1131.755383,Housewares,3,20970
7337,Blanket,5990.0,Home Goods,2021-02-06,987.6364706,Housewares,16,95840
7338,Mirror,6990.0,Home Goods,2021-02-07,211.5728154,Housewares,5,34950
7339,Jeans,5990.0,Clothing,2021-02-08,809.2437168,Apparel Section,10,59900
7340,Mirror,4990.0,Home Goods,2021-02-09,614.1524725,Housewares,13,64870
7341,Jeans,8990.0,Clothing,2021-02-10,1028.484876,Apparel Section,16,143840
7342,Computer,8990.0,Electronics,2021-02-11,1025.763155,Tech Zone,15,134850
7343,Sweater,8990.0,Clothing,2021-02-12,190.0320362,Apparel Section,17,152830
7344,Science Textbook,,Books,2021-02-13,281.7245859,Reading Corner,16,16
7345,Smartphone,,Electronics,2021-02-14,1043.862062,Tech Zone,3,3
7346,Cushion,2490.0,Home Goods,2021-02-15,588.7369618,Housewares,8,19920
7347,Camera,2990.0,Electronics,2021-02-16,1352.492927,Tech Zone,12,35880
7348,Novel,2490.0,Books,2021-02-17,1308.739027,Reading Corner,12,29880
7349,History Book,4990.0,Books,2021-02-18,542.8778439,Reading Corner,18,89820
7350,Dress,3990.0,Clothing,2021-02-19,871.4462229,Apparel Section,18,71820
7351,Headphones,,Electronics,2021-02-20,150.8583384,Tech Zone,13,13
7352,Jeans,5990.0,Clothing,2021-02-21,1274.980944,Apparel Section,14,83860
7353,Novel,5990.0,Books,2021-02-22,1045.817886,Reading Corner,17,101830
7354,Science Textbook,2490.0,Books,2021-02-23,658.5971471,Reading Corner,15,37350
7355,Novel,5990.0,Books,2021-02-24,177.4418175,Reading Corner,1,5990
7356,Mirror,12990.0,Home Goods,2021-02-25,1431.65024,Housewares,5,64950
7357,Jeans,,Clothing,2021-02-26,739.8338897,Apparel Section,8,8
7358,Novel,7990.0,Books,2021-02-27,363.4476403,Reading Corner,17,135830
7359,Dress,10990.0,Clothing,2021-02-28,1444.0327,Apparel Section,6,65940
7360,Headphones,3490.0,Electronics,2021-03-01,1051.029279,Tech Zone,15,52350
7361,Mirror,5990.0,Home Goods,2021-03-02,796.432742,Housewares,5,29950
7362,T-shirt,10990.0,Clothing,2021-03-03,294.3000149,Apparel Section,3,32970
7363,T-shirt,2990.0,Clothing,2021-03-04,500.8606403,Apparel Section,12,35880
7364,Science Textbook,4990.0,Books,2021-03-05,773.8810608,Reading Corner,12,59880
7365,Dress,4990.0,Clothing,2021-03-06,1345.243763,Apparel Section,10,49900
7366,Novel,5990.0,Books,2021-03-07,903.636984,Reading Corner,16,95840
7367,Novel,4990.0,Books,2021-03-08,434.6852346,Reading Corner,3,14970
7368,Camera,6990.0,Electronics,2021-03-09,793.4776233,Tech Zone,8,55920
7369,Camera,6490.0,Electronics,2021-03-10,1357.37834,Tech Zone,5,32450
7370,Mirror,8990.0,Home Goods,2021-03-11,1163.142331,Housewares,3,26970
7371,Headphones,8990.0,Electronics,2021-03-12,1334.035024,Tech Zone,18,161820
7372,Mirror,599.0,Home Goods,2021-03-13,1660.527135,Housewares,15,8985
7373,Desk Lamp,1299.0,Home Goods,2021-03-14,842.9373818,Housewares,12,15588
